ID;JOUR;DEBUT;FIN;GRADE;DIPLOME;SEMESTRE;TYPE_RESA;INTITULE_EC;BATIMENT;SALLE;COMMENTAIRE
692072;10/12/2016;07:30;10:30;M2;Droit des activités économiques;1;Examen;METHODOLOGIE INITIATION A LA RECHERCHE;G;G1-1EQ;M1 DAE: ET ASSIDUS + DISPENSES
706421;05/01/2017;16:00;19:00;M2;Droit;3;Examen;DROIT DES INSTITUTIONS DE LA POLYNESIE FRANCAISE;E;E4-1EQCL;Examen
695468;05/12/2016;09:00;10:30;L1;DROIT;5;Examen;DROIT ADMINISTRATIF DES BIENS;G;G3-1EQCL;L3 DROIT: ET ASSIDUS + DISPENSES
709070;01/12/2016;13:00;15:00;;;;Examen;CULTURE GENERALE  S1;G;G3-1EQCL;EXAMEN CULTURE GENERALE UNIQUEMENT ETUDIANTS NON A
695524;02/12/2016;08:30;10:30;L1;LLF;1;Examen;LANGUES ET CULTURES POLYNESIENNES;G;G3-1EQCL;UNIQUEMENT DISPENSES
694255;03/12/2016;09:00;11:00;M2;MANAGEMENT;3;Examen;MANDARIN;G;G2-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
694255;03/12/2016;09:00;11:00;M2;MANAGEMENT;3;Examen;MANDARIN;G;G1-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
709070;01/12/2016;13:00;15:00;L1;HISTOIRE;1;Examen;Culture générale;G;G3-1EQCL;EXAMEN CULTURE GENERALE UNIQUEMENT ETUDIANTS NON A
693010;07/12/2016;10:00;12:00;M2;MEEF Primaire;3;Examen;EDUCATION MUSICALE;IUB;IUFM_B05;ET des dispensés d'assiduitéSalle de préparation 
717482;06/04/2017;13:30;15:00;M2;MEEF Primaire;4;Examen;CDPC1 (2)-MATHEMATIQUES;IUA;IUFM_REUN;Examen anticipé ASSIDUS et DISPENSE d'ASSIDUITE
692148;08/12/2016;13:30;15:30;L1;DROIT;3;Examen;FINANCES PUBLIQUES;A;AMPHIA3;L2 DROIT: ET ASSIDUS + DISPENSES Tiers-temps - Du
691637;01/12/2016;16:30;20:30;M2;LANGUES ET SOCIETES;1;Examen;L'apport anglais et ibérique au Pacifique;A;A3-1EQ;UNIQUEMENT DISPENSES CC APPORT A?GLAIS ET IBERIQUE
711711;07/12/2016;14:30;16:00;M2;PAPC1;3;Examen;PRINC. FONDAM. DU SYST. EDUC.;IUB;IUFM_B11;ET des dispensés d'assiduité
695535;08/12/2016;13:00;15:00;L1;LLCER;1;Examen;DIALECTOLOGIE POLYNESIENNE;B;B1-1;Non assidus uniquement
717586;18/04/2017;10:00;12:00;L1;GESTION;2;Examen;COMPTABILITE FINANCIERE;A;AMPHIA3;CC + ET - Tiers-temps - Durée de l'épreuve 2h40 
692069;07/12/2016;16:30;19:30;M2;Droit;1;Examen;DROIT DE LA CONCURRENCE;E;E1-1EQCL;M1 DAE: ET ASSIDUS + DISPENSES
717722;26/04/2017;13:00;15:00;L1;LLCER;4;Examen;LVE ANGLAIS S4;G;G3-1EQCL;uniquement dispenses LVE Anglais S4
691203;07/12/2016;10:30;12:30;L1;PC;1;Examen;Expression Ecrite et Orale;A;AMPHIA3;EXPRESSION ECRITE ET ORALE S1 L1 SCIENCES
715726;09/12/2016;10:30;12:00;L1;LA;5;Examen;ATELIER D'ECRITURE : LE SCENARIO;E;E4-1EQCL;DATE LIMITE POUR RENDRE LE PROJET DIRECTEMENT A L'
693306;08/12/2016;15:00;16:00;M2;PIF;3;Examen;LVE MANDARIN;IUB;IUFM_B13;CC+ET
691203;07/12/2016;10:30;12:30;L1;INFO;1;Examen;Expression Ecrite et Orale;A;AMPHIA3;EXPRESSION ECRITE ET ORALE S1 L1 SCIENCES
692511;05/12/2016;13:30;15:00;L1;DROIT;3;Examen;INSTITUTIONS EUROPEENNES;A;AMPHIA3;L2 DROIT: ET ASSIDUS + DISPENSES - Tiers-temps - 
702117;07/12/2016;08:00;09:30;M2;MANAGEMENT;1;Examen;ANGLAIS;G;G3-3EQ; M1 MGMT: ANGLAIS - ORALUNIQUEMENT LES DISPENSES
692090;28/11/2016;13:30;15:00;L1;INFO;3;Examen;Javascript;B;B2-3-TP;Examen
694255;03/12/2016;09:00;11:00;L1;LA;5;Examen;LANGUE VIVANTE : MANDARIN S5;G;G2-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
696639;25/11/2016;10:00;12:00;M2;EIO;3;Examen;Environnement lagonaire et océanique;B;B1-1;Examen
695382;07/12/2016;13:00;13:30;M2;P1D;3;Examen;LCP;IUB;IUFM_B21;CC +ET oral jusqu'à 16h05 pendant le TD de Mme Ree
714924;07/12/2016;16:15;17:45;M2;PIF;3;Examen;ASP. PEDAGO. ET PSYCHO. DES APPRENTISS. SCOL.;IUB;IUFM_B11;ET des dispensés d'assiduité
695413;09/12/2016;09:00;11:00;L1;LLCER;3;Examen;FRANCAIS METHODOLOGIE (POUR CONCOURS);G;G3-1EQCL;Assidus et non assidus
693664;02/12/2016;09:00;10:30;L1;EO;3;Examen;Ecologie générale;G;G3-3EQ;Examen ecologie UNIQUEMENT DISPENSES
694255;03/12/2016;09:00;11:00;M2;Droit;1;Examen;MANDARIN;G;G1-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
695522;06/12/2016;15:00;17:00;L1;LEA;1;Examen;METHODOLOGIE DU TRAVAIL UNIVERSITAIRE ET PROJET PROFESSIONNEL 1;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
694255;03/12/2016;09:00;11:00;L1;LLCER;5;Examen;LVE MANDARIN S5;G;G1-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
690429;02/12/2016;13:30;16:30;L1;LLCER;3;Examen;LITTERATURE BRITANNIQUE 1 S3;E;E4-1EQCL;Examen
714672;07/12/2016;08:00;09:00;M2;Tahitien-Lettres;1;Examen;LVE ANGLAIS;IUA;TP1;CC+ET
693656;08/12/2016;13:30;14:30;M2;PAPC2;3;Examen;LE CONTEXTE POLYNESIEN;IUA;IUFM_REUN;ET
694804;10/04/2017;14:30;16:30;L1;PC;4;Examen;EXPRESSION ECRITE & CERTIFICATION VOLTAIRE - PC;A;AMPHIA3;Examen
714671;07/12/2016;13:30;14:15;M2;PAPC2;3;Examen;METHODO. DU MEMOIRE (1);IUA;IUFM_REUN;ET des dispensés d'assiduité
696572;06/12/2016;07:30;09:00;L1;GESTION;3;Examen;ANGLAIS 3;G;G3-2EQCL;L2EG: ET - Uniquement les dispensés
692642;07/12/2016;07:30;09:30;L1;GESTION;1;Examen;INTRODUCTION A L ECONOMIE;A;AMPHIA3;L1EG: CONTROLE CONTINU ASSIDUS (1h) ET DISPENSES (
694048;08/12/2016;07:30;09:00;L1;PC;1;Examen;Echelles du vivant;A;AMPHIA3;ECHELLES DU VIVANT S1 CC + ET
694783;05/01/2017;08:00;09:30;L1;PC;5;Examen;Electricité Electronique 5;B;B1-1;uniquement dispensé Electricité électronique 5
694255;03/12/2016;09:00;11:00;L1;LLCER;1;Examen;LVE MANDARIN S1;G;G1-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
716259;20/04/2017;12:00;13:30;L1;LLCE;2;Examen;UECG CHORALE CLASSIQUE - EC LIBRE;A;AMPHIA3;Examen
716259;20/04/2017;12:00;13:30;L1;LEA;2;Examen;UECG CHORALE CLASSIQUE - EC LIBRE;A;AMPHIA3;Examen
716259;20/04/2017;12:00;13:30;L1;GEOGRAPHIE ET AMENAGEMENT;6;Examen;UECG CHORALE CLASSIQUE - EC LIBRE;A;AMPHIA3;Examen
716259;20/04/2017;12:00;13:30;L1;SVT;6;Examen;UECG CHORALE CLASSIQUE - EC LIBRE;A;AMPHIA3;Examen
716259;20/04/2017;12:00;13:30;L1;PC;2;Examen;UECG CHORALE CLASSIQUE - EC LIBRE;A;AMPHIA3;Examen
716259;20/04/2017;12:00;13:30;L1;LLCR;6;Examen;UECG CHORALE CLASSIQUE - EC LIBRE;A;AMPHIA3;Examen
692793;06/12/2016;07:30;09:00;L1;PC;5;Examen;Spectroscopie;E;E3-2EQ;Examen
715782;30/03/2017;13:00;15:00;L1;LLCER;2;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
715782;30/03/2017;13:00;15:00;L1;HISTOIRE;2;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
715782;30/03/2017;13:00;15:00;L1;GESTION;6;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
715782;30/03/2017;13:00;15:00;L1;HISTOIRE;6;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
715782;30/03/2017;13:00;15:00;L1;DROIT;2;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
715782;30/03/2017;13:00;15:00;L1;INFO;6;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
715782;30/03/2017;13:00;15:00;L1;LLCR;2;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
693002;06/12/2016;13:30;15:00;L1;GESTION;5;Examen;ANGLAIS 5;E;E1-1EQCL;L3EG: ET - Uniquement les dispensés
696175;24/11/2016;13:30;15:00;L1;DROIT;5;Examen;DROIT MATERIEL DE L'UNION EUROPEENNE;A;AMPHIA2;Examen Anticipé ASSIDUS + DISPENSES
716261;20/04/2017;14:00;16:30;L1;LLCE;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;DROIT;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;EO;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;PC;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
692070;06/12/2016;16:30;19:30;M2;Droit des activités économiques;1;Examen;DROIT DES SOCIETES APPROFONDI;G;G1-1EQ;M1 DAE: ET ASSIDUS + DISPENSES
693820;05/12/2016;08:00;10:00;L1;SVT;5;Examen;Microbiologie;G;G1-1EQ;ASSIDUS ET NON ASSIDUS
717800;18/04/2017;10:00;12:00;L1;DROIT;6;Examen;CONTRATS SPECIAUX;A;AMPHIA2;Examen Anticipé - 
690608;30/11/2016;13:00;15:00;L1;GEOGRAPHIE ET AMENAGEMENT;1;Examen;Langue française et expression écrite;G;G3-1EQCL;LANGUE FRANçAISE UNIQUEMENT NON ASSIDUS
692684;07/12/2016;13:00;14:30;M2;MEEF Secondaire;1;Examen;STAGE D'OBSERVATION ET DE PRATIQUE ACCOMPAGNEE (1);IUB;IUFM_B13;ET dispensés d'assiduitéSalle de préparation B 1
695525;05/12/2016;08:00;12:00;L1;LLCER;5;Examen;CIVILISATION OCEANIENNE;CHE;CHE2;Assidus et non assidus
692588;30/11/2016;14:00;16:00;L1;GESTION;1;Examen;GESTION DES RESSOURCES HUMAINES;A;AMPHIA3;L1EG: CONTROLE CONTINU ASSIDUS ET DISPENSES
693285;05/12/2016;11:00;12:00;M2;PE;1;Examen;EPS;IUB;IUFM_B26;Examen
695405;07/12/2016;08:00;10:00;L1;LA;5;Examen;LVE ESPAGNOL S5;G;G3-1EQCL;UNIQUEMENT ETUDIANTS DISPENSES LVE ESPAGNOL S5
695405;07/12/2016;08:00;10:00;L1;GEOGRAPHIE ET AMENAGEMENT;1;Examen;LVE ESPAGNOL S1;G;G3-1EQCL;UNIQUEMENT ETUDIANTS DISPENSES LVE ESPAGNOL S5
691413;08/12/2016;14:00;15:00;PACES0;PACES;1;Examen;INITIATION A LA CONNAISSANCE DU MEDICAMENT (Médecine);A;AMPHIA1;PACES1-UE6:Initiation à la connaissance du médicam
694255;03/12/2016;09:00;11:00;L1;LA;1;Examen;LV MANDARIN S1;G;G1-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
693665;08/12/2016;10:30;12:00;L1;SVT;3;Examen;Botanique;E;E2-1EQCL;Examen
692899;02/12/2016;09:00;12:00;L1;LA;5;Examen;CRITIQUE LITTERAIRE S5;E;E3-2EQ;CRITIQUE LITTE S5
691842;25/11/2016;07:30;10:30;L1;MATHS;3;Examen;Séries et intégration;E;E4-1EQCL;Examen
693672;05/12/2016;09:00;10:30;M2;MEEF Primaire;3;Examen;SCIENCES & TECHNOLOGIES;IUA;IUFM_REUN;Examen
714671;07/12/2016;13:30;14:15;M2;MEEF 4;3;Examen;METHODO. DU MEMOIRE (1);IUA;IUFM_REUN;ET des dispensés d'assiduité
714828;24/04/2017;09:00;10:00;L1;LA;6;Examen;UEPP  METIER PROF DES ECOLES  SAVOIRS MATHEMATIQUES FONDAMENTAUX - EC LIBRE;E;E1-1EQCL;Examen
714828;24/04/2017;09:00;10:00;L1;HISTOIRE;6;Examen;UEPP  METIER PROF DES ECOLES  SAVOIRS MATHEMATIQUES FONDAMENTAUX - EC LIBRE;E;E1-1EQCL;Examen
694785;06/01/2017;08:00;09:30;L1;PC;5;Examen;Informatique pour les Sciences Physiques 2;B;B1-2-TP;uniquement dispensé info pours sp 2 S5
691382;07/12/2016;16:30;18:30;M2;MANAGEMENT;3;Examen;ETUDES DE MARCHES ET ANALYSE DES DONNEES;B;B2-4-TP;M2 MGMT Parcours Marketing: ET ASSIDUS + DISPENSES
694800;10/04/2017;13:30;15:30;L1;LLCE;4;Examen;EXPRESSION ECRITE & CERTIFICATION VOLTAIRE - ANG;A;AMPHIA1;Examen
694255;03/12/2016;09:00;11:00;M2;MANAGEMENT;1;Examen;MANDARIN;G;G1-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
692050;05/12/2016;16:30;19:30;;;;Examen;L'OUTRE-MER EN DROIT INTERNATIONAL ECONOMIQUE ET EN DROIT EUROPEEN;G;G1-1EQ;M1 DAE: ET ASSIDUS + DISPENSES
692072;10/12/2016;07:30;10:30;M2;Droit;1;Examen;METHODOLOGIE INITIATION A LA RECHERCHE;G;G1-1EQ;M1 DAE: ET ASSIDUS + DISPENSES
693990;10/12/2016;07:30;10:30;M2;Droit;3;Examen;DROIT DES TRANSPORTS AERIENS ET MARITIMES;F;F3-1EQ;M2 DAE: ET ASSIDUS + DISPENSES - Tiers-temps - Du
693990;10/12/2016;07:30;10:30;M2;Droit des activités économiques;3;Examen;DROIT DES TRANSPORTS AERIENS ET MARITIMES;F;F3-1EQ;M2 DAE: ET ASSIDUS + DISPENSES - Tiers-temps - Du
693656;08/12/2016;13:30;14:30;M2;PIF;3;Examen;LE CONTEXTE POLYNESIEN;IUA;IUFM_REUN;ET
694239;08/12/2016;08:00;10:00;L1;GESTION;3;Examen;MICROECONOMIE;A;AMPHIA1;L2EG: CONTROLE CONTINU ASSIDUS ET DISPENSES (1h30)
714671;07/12/2016;13:30;14:15;M2;MEEF Primaire;3;Examen;METHODO. DU MEMOIRE (1);IUA;IUFM_REUN;ET des dispensés d'assiduité
709070;01/12/2016;13:00;15:00;L1;LLCER;1;Examen;CULTURE GENERALE ;G;G3-1EQCL;EXAMEN CULTURE GENERALE UNIQUEMENT ETUDIANTS NON A
694255;03/12/2016;09:00;11:00;L1;LLCER;5;Examen; LV MANDARIN S5;G;G1-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
695405;07/12/2016;08:00;10:00;;;;Examen;LV ESPAGNOL S1;G;G3-1EQCL;UNIQUEMENT ETUDIANTS DISPENSES LVE ESPAGNOL S5
695405;07/12/2016;08:00;10:00;L1;LA;1;Examen;LV ESPAGNOL S1;G;G3-1EQCL;UNIQUEMENT ETUDIANTS DISPENSES LVE ESPAGNOL S5
695524;02/12/2016;08:30;10:30;L1;LA;1;Examen;LANGUES ET CULTURES POLYNESIENNES;G;G3-1EQCL;UNIQUEMENT DISPENSES
708385;08/12/2016;10:30;11:00;M2;Tahitien-Lettres;1;Examen;DIDACTIQUE APPLIQUEE A LA DISCIPLINE (1) (TAHITIEN);IUB;IUFM_B03;CC+ET
708385;08/12/2016;10:30;11:00;M2;MEEF Secondaire;1;Examen;DIDACTIQUE APPLIQUEE A LA DISCIPLINE (1) (TAHITIEN);IUB;IUFM_B03;CC+ET
717738;21/04/2017;07:30;09:30;L1;GEOGRAPHIE ET AMENAGEMENT;4;Examen;Préparation au C2i;B;B2-4-TP;uniquement dispensés C2i S4
717482;06/04/2017;13:30;15:00;M2;PAPC1;4;Examen;CDPC1 (2)-MATHEMATIQUES;IUA;IUFM_REUN;Examen anticipé ASSIDUS et DISPENSE d'ASSIDUITE
691637;01/12/2016;16:30;20:30;M2;LCSO;1;Examen;L'apport anglais et ibérique au Pacifique;A;A3-1EQ;UNIQUEMENT DISPENSES CC APPORT A?GLAIS ET IBERIQUE
704129;06/12/2016;09:15;10:15;M2;PAPC1;3;Examen;LVE ANGLAIS;IUA;IUFM_REUN;Examen CC + ET
692791;06/12/2016;10:30;12:00;L1;PC;5;Examen;Electromagnétisme 5;B;B1-1;UNIQUEMENT DISPENSES
689977;05/12/2016;07:30;09:00;L1;GESTION;1;Examen;INTRODUCTION  A LA GESTION;A;AMPHIA2;INTRO A LA GESTION-CONTROLE CONTINU ASSISDUS ET DI
695488;05/12/2016;13:00;15:00;L1;GESTION;3;Examen;CONTROLE DE GESTION;A;AMPHIA1;L2EG:CONTROLE CONTINU ASSIDUS ET DISPENSES
692069;07/12/2016;16:30;19:30;M2;Droit des activités économiques;1;Examen;DROIT DE LA CONCURRENCE;E;E1-1EQCL;M1 DAE: ET ASSIDUS + DISPENSES
694804;10/04/2017;14:30;16:30;L1;GEOGRAPHIE ET AMENAGEMENT;4;Examen;EXPRESSION ECRITE & CERTIFICATION VOLTAIRE - G;A;AMPHIA3;Examen
694255;03/12/2016;09:00;11:00;L1;HISTOIRE;1;Examen;LVE Mandarin S1;G;G1-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
714672;07/12/2016;08:00;09:00;M2;P2D;3;Examen;LVE ANGLAIS;IUA;TP1;CC+ET
700463;07/12/2016;09:00;10:30;L1;SVT;5;Examen;Chimie;G;G2-2EQ;ASSIDUS ET NON ASSIDUS
708334;30/11/2016;13:00;17:00;L1;LLCER;5;Examen;METHODOLOGIE LITTERAIRE (CONCOURS);G;G1-1EQ;Assidus et non assidus - V. Deyris
694802;10/04/2017;10:00;12:00;L1;GESTION;4;Examen;EXPRESSION ECRITE & CERTIFICATION VOLTAIRE - EG;A;AMPHIA1;Examen
695522;06/12/2016;15:00;17:00;L1;GEOGRAPHIE ET AMENAGEMENT;1;Examen;Méthodologie du travail universitaire;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
695382;07/12/2016;13:00;13:30;M2;P1D;3;Examen;LCP;IUB;IUFM_B01;CC +ET oral jusqu'à 16h05 pendant le TD de Mme Ree
691843;21/11/2016;13:30;16:30;L1;MATHS;5;Examen;Topologie des espaces métriques;A;A1-1EQ-U;Examen
694255;03/12/2016;09:00;11:00;M2;Droit;1;Examen;MANDARIN;G;G2-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
694255;03/12/2016;09:00;11:00;L1;LLCR;5;Examen;LVE MANDARIN S5;G;G1-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
691910;07/12/2016;13:30;15:00;L1;INFO;3;Examen;Algorithmique et programmation Niveau 2;B;B2-4-TP;Examen
717738;21/04/2017;07:30;09:30;L1;LA;4;Examen;PREPARATION AU CERTIFICAT INFORMATIQUE ET INTERNET (C2i) S4;B;B2-4-TP;uniquement dispensés C2i S4
689761;01/12/2016;10:30;12:00;L1;GESTION;5;Examen;FISCALITE DES ENTREPRISES;A;AMPHIA1;CONTROLE CONTINU ASSIDUS ET DISPENSES
691309;08/12/2016;16:30;18:30;M2;MANAGEMENT;1;Examen;Comportement du consommateur;G;G2-1EQ;M1 MGMT: ET ASSIDUS + DISPENSES
714671;07/12/2016;13:30;14:15;M2;MEEF Secondaire;3;Examen;METHODO. DU MEMOIRE (1);IUA;IUFM_REUN;ET des dispensés d'assiduité
692574;08/12/2016;13:30;15:30;L1;GESTION;3;Examen;PREPARATION AU CERTIFICAT INFORMATIQUE ET INTERNET (C2i);B;B2-4-TP;UNIQUEMENT DISPENSES C2i
715726;09/12/2016;10:30;12:00;L1;LA;5;Examen;PRATIQUE FILMIQUE S5;E;E4-1EQCL;DATE LIMITE POUR RENDRE LE PROJET DIRECTEMENT A L'
694804;10/04/2017;14:30;16:30;L1;MATHS;4;Examen;EXPRESSION ECRITE & CERTIFICATION VOLTAIRE - MT;A;AMPHIA3;Examen
716259;20/04/2017;12:00;13:30;L1;INFO;2;Examen;UECG CHORALE CLASSIQUE - EC LIBRE;A;AMPHIA3;Examen
717719;27/04/2017;13:00;15:30;L1;LLCR;2;Examen;LVE ANGLAIS S2;G;G3-1EQCL;UNIQUEMENT DISPENSES LVE ANGLAIS + TIERS TEMPS EN 
690704;24/11/2016;13:30;16:30;L1;MATHS;3;Examen;Algèbre linéaire 2;F;F1-1EQ;Examen
715782;30/03/2017;13:00;15:00;L1;LEA;2;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
715782;30/03/2017;13:00;15:00;L1;EO;6;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
715782;30/03/2017;13:00;15:00;L1;EO;2;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
715782;30/03/2017;13:00;15:00;L1;PC;2;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;LLCER;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;LLF;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;LA;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;HISTOIRE;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;LEA;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;SVT;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;SVT;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
693625;07/12/2016;09:15;10:45;M2;MEEF Secondaire;3;Examen;LETTRES;IUB;IUFM_B21;CC +ET
712692;09/12/2016;10:30;12:30;L1;INFO;1;Examen;Mathématiques pour tous;A;AMPHIA3;Examen MATHS POUR TOUS S1
690179;01/12/2016;16:30;18:30;M2;MANAGEMENT;3;Examen;MARKETING INTERNATIONAL;F;F2-1EQ;M2 MGMT-MARKETING-CONTROLE ASSIDUS ET DISPENSES
690608;30/11/2016;13:00;15:00;L1;LEA;1;Examen;LANGUE FRANCAISE ET EXPRESSION ECRITE;G;G3-1EQCL;LANGUE FRANçAISE UNIQUEMENT NON ASSIDUS
695524;02/12/2016;08:30;10:30;L1;LLCE;1;Examen;LANGUES ET CULTURES POLYNESIENNES S1;G;G3-1EQCL;UNIQUEMENT DISPENSES
714672;07/12/2016;08:00;09:00;M2;PAPC2;3;Examen;LVE ANGLAIS;IUA;TP1;CC+ET
689851;10/11/2016;11:00;12:30;L1;LLCE;3;Examen;PLURILINGUISME ET APPRENTISSAGE DES LANGUES S3;G;G3-1EQCL;Examen
692891;08/12/2016;13:30;16:30;L1;LA;1;Examen;LITTERATURE COMPAREE : LITTERATURE ET DANSE  S1;E;E1-1EQCL;LITT COMP: LITT&DANSE  S1
692891;08/12/2016;13:30;16:30;L1;LLF;1;Examen;LITTERATURE COMPAREE : LITTERATURE ET DANSE  S1;E;E1-1EQCL;LITT COMP: LITT&DANSE  S1
693629;05/12/2016;08:00;09:00;M2;MEEF Primaire;3;Examen;CDPC1 (1)-EPS;IUB;IUFM_B21;CC +ET
702159;21/11/2016;07:30;13:20;M2;Droit des activités économiques;1;Examen;DROIT DU COMMERCE INTERNATIONAL;G;G2-2EQ;M1 DAE: ORAUX - DROIT DU COMMERCE INTERNATIONAL
691412;08/12/2016;10:30;11:30;;;;Examen;EVALUATION DES METHODES D ANALYSE APPLIQUEE AUX SCIENCES DE LA VIE ET DE LA SANTE (Médecine);A;AMPHIA1;PACES1-UE4:  Eval.des méth.d'anal.apliquées
717738;21/04/2017;07:30;09:30;L1;DROIT;4;Examen;PREPARATION AU CERTIFICAT INOFRMATIQUE ET INTERNET (C2i);B;B2-4-TP;uniquement dispensés C2i S4
695522;06/12/2016;15:00;17:00;L1;LLCER;1;Examen;METHODOLOGIE DU TRAVAIL UNIVERSITAIRE et PROJET PROFESSIONNEL;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
692667;09/12/2016;08:30;11:30;M2;Anglais;1;Examen;STAGE D'OBSERVATION ET DE PRATIQUE ACCOMPAGNEE 1 ;IUA;TP1;ET dispensés d'assiduité par ordre alphabétique 
695405;07/12/2016;08:00;10:00;L1;LLCE;1;Examen;LV ESPAGNOL S1;G;G3-1EQCL;UNIQUEMENT ETUDIANTS DISPENSES LVE ESPAGNOL S5
711491;05/12/2016;08:00;13:00;M2;Anglais;1;Examen;COMMENTAIRE DIRIGE CIVILISATION;E;AMPHI-E;CC2+ET
694255;03/12/2016;09:00;11:00;L1;GEOGRAPHIE ET AMENAGEMENT;1;Examen;LVE Mandarin S1;G;G2-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
714828;24/04/2017;09:00;10:00;L1;LLF;6;Examen;UEPP  METIER PROF DES ECOLES  SAVOIRS MATHEMATIQUES FONDAMENTAUX - EC LIBRE;E;E1-1EQCL;Examen
714828;24/04/2017;09:00;10:00;L1;HISTOIRE;2;Examen;UEPP  METIER PROF DES ECOLES  SAVOIRS MATHEMATIQUES FONDAMENTAUX - EC LIBRE;E;E1-1EQCL;Examen
714828;24/04/2017;09:00;10:00;L1;GESTION;2;Examen;UEPP  METIER PROF DES ECOLES  SAVOIRS MATHEMATIQUES FONDAMENTAUX - EC LIBRE;E;E1-1EQCL;Examen
714828;24/04/2017;09:00;10:00;L1;DROIT;2;Examen;UEPP  METIER PROF DES ECOLES  SAVOIRS MATHEMATIQUES FONDAMENTAUX - EC LIBRE;E;E1-1EQCL;Examen
693665;08/12/2016;10:30;12:00;L1;EO;3;Examen;Botanique;E;E2-1EQCL;Examen
696293;29/11/2016;12:00;15:00;L1;DROIT;5;Examen;DROIT PENAL SPECIAL ET CRIMINOLOGIE;E;AMPHI-E;CONTROLE CONTINU ASSIDUS ET DISPENSES - 
692889;05/12/2016;09:00;12:00;L1;LA;1;Examen;LITTERATURE FRANCAISE DU 19EME SIECLE;E;E1-1EQCL;LITTERATURE FRANCAISE DU 19E S
694255;03/12/2016;09:00;11:00;M2;MANAGEMENT;1;Examen;MANDARIN;G;G2-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
694255;03/12/2016;09:00;11:00;L1;GESTION;3;Examen;MANDARIN;G;G2-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
714341;06/12/2016;13:30;16:30;M2;PIF;3;Examen;CONCEPT. D'OUTILS & D'EXPO. POUR LA VULGA. PEDAGO. SCIENT. ET TECHN. (1);IUB;IUFM_B11;ET des dispensés d'assiduité
717738;21/04/2017;07:30;09:30;L1;LLCER;4;Examen;PREPARATION AU C2i;B;B2-4-TP;uniquement dispensés C2i S4
